assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_003085735.1,PRJNA224116,SAMN06310878,,,na,,670,670,Vibrio parahaemolyticus,strain=20130629002S01,,latest,Complete Genome,Major,Full,2018/05/02,ASM308573v1,Yellow Sea Fisheries Research Institute,GCA_003085735.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/085/735/GCF_003085735.1_ASM308573v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003085735.1/GCF_003085735.1_ASM308573v1_genomic.fna.gz,VIBR.0621.00278,Vibrio/1-prepare_module/tmp_files/GCF_003085735.1_ASM308573v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003085735.1_ASM308573v1_genomic.fna_prepare-split125N.fna,5404824,4,2,GCF_003085735.1_ASM308573v1_genomic.fna_prepare-split125N.fna,ASM308573v1,20130629002S01,Vibrio parahaemolyticus 20130629002S01
GCF_003351885.1,PRJNA224116,SAMN07267286,,,na,,670,670,Vibrio parahaemolyticus,strain=PB1937,,latest,Complete Genome,Major,Full,2018/08/01,ASM335188v1,Dalian Ocean University,GCA_003351885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/351/885/GCF_003351885.1_ASM335188v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003351885.1/GCF_003351885.1_ASM335188v1_genomic.fna.gz,VIBR.0621.00279,Vibrio/1-prepare_module/tmp_files/GCF_003351885.1_ASM335188v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003351885.1_ASM335188v1_genomic.fna_prepare-split125N.fna,5580188,4,2,GCF_003351885.1_ASM335188v1_genomic.fna_prepare-split125N.fna,ASM335188v1,PB1937,Vibrio parahaemolyticus PB1937
GCF_003612695.1,PRJNA224116,SAMN07629020,,,na,,670,670,Vibrio parahaemolyticus,strain=FORC_072,,latest,Complete Genome,Major,Full,2018/10/04,ASM361269v1,"Food-borne pathogen Omics Research Center, FORC",GCA_003612695.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/612/695/GCF_003612695.1_ASM361269v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003612695.1/GCF_003612695.1_ASM361269v1_genomic.fna.gz,VIBR.0621.00074,Vibrio/1-prepare_module/tmp_files/GCF_003612695.1_ASM361269v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003612695.1_ASM361269v1_genomic.fna_prepare-split125N.fna,5188238,2,2,GCF_003612695.1_ASM361269v1_genomic.fna_prepare-split125N.fna,ASM361269v1,FORC_072,Vibrio parahaemolyticus FORC_072
GCF_003612715.1,PRJNA224116,SAMN07629009,,,na,,670,670,Vibrio parahaemolyticus,strain=FORC_071,,latest,Complete Genome,Major,Full,2018/10/04,ASM361271v1,"Food-borne Pathogen Omics Research Center, FORC",GCA_003612715.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/612/715/GCF_003612715.1_ASM361271v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003612715.1/GCF_003612715.1_ASM361271v1_genomic.fna.gz,VIBR.0621.00075,Vibrio/1-prepare_module/tmp_files/GCF_003612715.1_ASM361271v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003612715.1_ASM361271v1_genomic.fna_prepare-split125N.fna,5173301,2,2,GCF_003612715.1_ASM361271v1_genomic.fna_prepare-split125N.fna,ASM361271v1,FORC_071,Vibrio parahaemolyticus FORC_071
GCF_003691525.1,PRJNA224116,SAMN09878947,,,na,,670,670,Vibrio parahaemolyticus,strain=160807,,latest,Complete Genome,Major,Full,2018/10/28,ASM369152v1,Zhejiang Mariculture Research Institute,GCA_003691525.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/691/525/GCF_003691525.1_ASM369152v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003691525.1/GCF_003691525.1_ASM369152v1_genomic.fna.gz,VIBR.0621.00224,Vibrio/1-prepare_module/tmp_files/GCF_003691525.1_ASM369152v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003691525.1_ASM369152v1_genomic.fna_prepare-split125N.fna,5396107,3,2,GCF_003691525.1_ASM369152v1_genomic.fna_prepare-split125N.fna,ASM369152v1,160807,Vibrio parahaemolyticus 160807
GCF_004006515.1,PRJNA224116,SAMN09874427,,,representative genome,,670,670,Vibrio parahaemolyticus,strain=VPD14,,latest,Complete Genome,Major,Full,2019/01/09,ASM400651v1,Shanghai Ocean University,GCA_004006515.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/006/515/GCF_004006515.1_ASM400651v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_004006515.1/GCF_004006515.1_ASM400651v1_genomic.fna.gz,VIBR.0621.00076,Vibrio/1-prepare_module/tmp_files/GCF_004006515.1_ASM400651v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_004006515.1_ASM400651v1_genomic.fna_prepare-split125N.fna,5168640,2,2,GCF_004006515.1_ASM400651v1_genomic.fna_prepare-split125N.fna,ASM400651v1,VPD14,Vibrio parahaemolyticus VPD14
GCF_004194515.1,PRJNA224116,SAMN10591529,,,na,,670,670,Vibrio parahaemolyticus,strain=D3112,,latest,Complete Genome,Major,Full,2019/02/14,ASM419451v1,"the Institute of oceanology, the University of Chinese of Academic of Science",GCA_004194515.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/194/515/GCF_004194515.1_ASM419451v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_004194515.1/GCF_004194515.1_ASM419451v1_genomic.fna.gz,VIBR.0621.00280,Vibrio/1-prepare_module/tmp_files/GCF_004194515.1_ASM419451v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_004194515.1_ASM419451v1_genomic.fna_prepare-split125N.fna,5286292,4,2,GCF_004194515.1_ASM419451v1_genomic.fna_prepare-split125N.fna,ASM419451v1,D3112,Vibrio parahaemolyticus D3112
GCF_006517795.1,PRJNA224116,SAMN12123413,,,na,,670,670,Vibrio parahaemolyticus,strain=Vb0624,,latest,Complete Genome,Major,Full,2019/07/01,ASM651779v1,The Hong Kong Polytechnic University,GCA_006517795.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/517/795/GCF_006517795.1_ASM651779v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_006517795.1/GCF_006517795.1_ASM651779v1_genomic.fna.gz,VIBR.0621.00077,Vibrio/1-prepare_module/tmp_files/GCF_006517795.1_ASM651779v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_006517795.1_ASM651779v1_genomic.fna_prepare-split125N.fna,5383500,2,2,GCF_006517795.1_ASM651779v1_genomic.fna_prepare-split125N.fna,ASM651779v1,Vb0624,Vibrio parahaemolyticus Vb0624
GCF_008693625.1,PRJNA224116,SAMN11056382,,,na,,670,670,Vibrio parahaemolyticus,strain=FDAARGOS_667,,latest,Complete Genome,Major,Full,2019/09/25,ASM869362v1,US Food and Drug Administration,GCA_008693625.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/625/GCF_008693625.1_ASM869362v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_008693625.1/GCF_008693625.1_ASM869362v1_genomic.fna.gz,VIBR.0621.00078,Vibrio/1-prepare_module/tmp_files/GCF_008693625.1_ASM869362v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_008693625.1_ASM869362v1_genomic.fna_prepare-split125N.fna,5003148,2,2,GCF_008693625.1_ASM869362v1_genomic.fna_prepare-split125N.fna,ASM869362v1,FDAARGOS_667,Vibrio parahaemolyticus FDAARGOS_667
GCF_008693745.1,PRJNA224116,SAMN11056377,,,na,,670,670,Vibrio parahaemolyticus,strain=FDAARGOS_662,,latest,Complete Genome,Major,Full,2019/09/25,ASM869374v1,US Food and Drug Administration,GCA_008693745.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/745/GCF_008693745.1_ASM869374v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_008693745.1/GCF_008693745.1_ASM869374v1_genomic.fna.gz,VIBR.0621.00079,Vibrio/1-prepare_module/tmp_files/GCF_008693745.1_ASM869374v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_008693745.1_ASM869374v1_genomic.fna_prepare-split125N.fna,5154108,2,2,GCF_008693745.1_ASM869374v1_genomic.fna_prepare-split125N.fna,ASM869374v1,FDAARGOS_662,Vibrio parahaemolyticus FDAARGOS_662
GCF_009665495.1,PRJNA224116,SAMN10702672,,,na,,670,670,Vibrio parahaemolyticus,strain=2012AW-0154,,latest,Complete Genome,Major,Full,2019/11/18,ASM966549v1,CDC,GCA_009665495.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/665/495/GCF_009665495.1_ASM966549v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009665495.1/GCF_009665495.1_ASM966549v1_genomic.fna.gz,VIBR.0621.00080,Vibrio/1-prepare_module/tmp_files/GCF_009665495.1_ASM966549v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009665495.1_ASM966549v1_genomic.fna_prepare-split125N.fna,5397131,2,2,GCF_009665495.1_ASM966549v1_genomic.fna_prepare-split125N.fna,ASM966549v1,2012AW-0154,Vibrio parahaemolyticus 2012AW-0154
GCF_009734325.1,PRJNA224116,SAMN13426200,,,na,,670,670,Vibrio parahaemolyticus,strain=19-021-D1,,latest,Complete Genome,Major,Full,2019/12/09,ASM973432v1,Korea Research Institute of Bioscience & Biotechnology,GCA_009734325.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/734/325/GCF_009734325.1_ASM973432v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009734325.1/GCF_009734325.1_ASM973432v1_genomic.fna.gz,VIBR.0621.00281,Vibrio/1-prepare_module/tmp_files/GCF_009734325.1_ASM973432v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009734325.1_ASM973432v1_genomic.fna_prepare-split125N.fna,5579380,4,2,GCF_009734325.1_ASM973432v1_genomic.fna_prepare-split125N.fna,ASM973432v1,19-021-D1,Vibrio parahaemolyticus 19-021-D1
GCF_009763025.1,PRJNA224116,SAMN12648289,,,na,,670,670,Vibrio parahaemolyticus,strain=AM43962,,latest,Complete Genome,Major,Full,2019/12/18,ASM976302v1,CDC,GCA_009763025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/025/GCF_009763025.1_ASM976302v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763025.1/GCF_009763025.1_ASM976302v1_genomic.fna.gz,VIBR.0621.00081,Vibrio/1-prepare_module/tmp_files/GCF_009763025.1_ASM976302v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763025.1_ASM976302v1_genomic.fna_prepare-split125N.fna,5128087,2,2,GCF_009763025.1_ASM976302v1_genomic.fna_prepare-split125N.fna,ASM976302v1,AM43962,Vibrio parahaemolyticus AM43962
GCF_009763165.1,PRJNA224116,SAMN12648306,,,na,,670,670,Vibrio parahaemolyticus,strain=2015AW-0174,,latest,Complete Genome,Major,Full,2019/12/18,ASM976316v1,CDC,GCA_009763165.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/165/GCF_009763165.1_ASM976316v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763165.1/GCF_009763165.1_ASM976316v1_genomic.fna.gz,VIBR.0621.00082,Vibrio/1-prepare_module/tmp_files/GCF_009763165.1_ASM976316v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763165.1_ASM976316v1_genomic.fna_prepare-split125N.fna,5160547,2,2,GCF_009763165.1_ASM976316v1_genomic.fna_prepare-split125N.fna,ASM976316v1,2015AW-0174,Vibrio parahaemolyticus 2015AW-0174
GCF_009763405.1,PRJNA224116,SAMN12648302,,,na,,670,670,Vibrio parahaemolyticus,strain=AM51552,,latest,Complete Genome,Major,Full,2019/12/18,ASM976340v1,CDC,GCA_009763405.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/405/GCF_009763405.1_ASM976340v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763405.1/GCF_009763405.1_ASM976340v1_genomic.fna.gz,VIBR.0621.00083,Vibrio/1-prepare_module/tmp_files/GCF_009763405.1_ASM976340v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763405.1_ASM976340v1_genomic.fna_prepare-split125N.fna,5136309,2,2,GCF_009763405.1_ASM976340v1_genomic.fna_prepare-split125N.fna,ASM976340v1,AM51552,Vibrio parahaemolyticus AM51552
GCF_009763425.1,PRJNA224116,SAMN12648301,,,na,,670,670,Vibrio parahaemolyticus,strain=AM46865,,latest,Complete Genome,Major,Full,2019/12/18,ASM976342v1,CDC,GCA_009763425.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/425/GCF_009763425.1_ASM976342v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763425.1/GCF_009763425.1_ASM976342v1_genomic.fna.gz,VIBR.0621.00084,Vibrio/1-prepare_module/tmp_files/GCF_009763425.1_ASM976342v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763425.1_ASM976342v1_genomic.fna_prepare-split125N.fna,5088684,2,2,GCF_009763425.1_ASM976342v1_genomic.fna_prepare-split125N.fna,ASM976342v1,AM46865,Vibrio parahaemolyticus AM46865
GCF_009763445.1,PRJNA224116,SAMN12648300,,,na,,670,670,Vibrio parahaemolyticus,strain=2012AW-0353,,latest,Complete Genome,Major,Full,2019/12/18,ASM976344v1,CDC,GCA_009763445.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/445/GCF_009763445.1_ASM976344v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763445.1/GCF_009763445.1_ASM976344v1_genomic.fna.gz,VIBR.0621.00085,Vibrio/1-prepare_module/tmp_files/GCF_009763445.1_ASM976344v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763445.1_ASM976344v1_genomic.fna_prepare-split125N.fna,5087213,2,2,GCF_009763445.1_ASM976344v1_genomic.fna_prepare-split125N.fna,ASM976344v1,2012AW-0353,Vibrio parahaemolyticus 2012AW-0353
GCF_009763545.1,PRJNA224116,SAMN12648286,,,na,,670,670,Vibrio parahaemolyticus,strain=2013V-1244,,latest,Complete Genome,Major,Full,2019/12/18,ASM976354v1,CDC,GCA_009763545.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/545/GCF_009763545.1_ASM976354v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763545.1/GCF_009763545.1_ASM976354v1_genomic.fna.gz,VIBR.0621.00086,Vibrio/1-prepare_module/tmp_files/GCF_009763545.1_ASM976354v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763545.1_ASM976354v1_genomic.fna_prepare-split125N.fna,5129940,2,2,GCF_009763545.1_ASM976354v1_genomic.fna_prepare-split125N.fna,ASM976354v1,2013V-1244,Vibrio parahaemolyticus 2013V-1244
GCF_009763565.1,PRJNA224116,SAMN12648285,,,na,,670,670,Vibrio parahaemolyticus,strain=2013V-1181,,latest,Complete Genome,Major,Full,2019/12/18,ASM976356v1,CDC,GCA_009763565.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/565/GCF_009763565.1_ASM976356v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763565.1/GCF_009763565.1_ASM976356v1_genomic.fna.gz,VIBR.0621.00087,Vibrio/1-prepare_module/tmp_files/GCF_009763565.1_ASM976356v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763565.1_ASM976356v1_genomic.fna_prepare-split125N.fna,5292073,2,2,GCF_009763565.1_ASM976356v1_genomic.fna_prepare-split125N.fna,ASM976356v1,2013V-1181,Vibrio parahaemolyticus 2013V-1181
GCF_009763605.1,PRJNA224116,SAMN12648283,,,na,,670,670,Vibrio parahaemolyticus,strain=2013V-1136,,latest,Complete Genome,Major,Full,2019/12/18,ASM976360v1,CDC,GCA_009763605.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/605/GCF_009763605.1_ASM976360v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763605.1/GCF_009763605.1_ASM976360v1_genomic.fna.gz,VIBR.0621.00088,Vibrio/1-prepare_module/tmp_files/GCF_009763605.1_ASM976360v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763605.1_ASM976360v1_genomic.fna_prepare-split125N.fna,5170591,2,2,GCF_009763605.1_ASM976360v1_genomic.fna_prepare-split125N.fna,ASM976360v1,2013V-1136,Vibrio parahaemolyticus 2013V-1136
GCF_009763625.1,PRJNA224116,SAMN12648281,,,na,,670,670,Vibrio parahaemolyticus,strain=2013V-1174,,latest,Complete Genome,Major,Full,2019/12/18,ASM976362v1,CDC,GCA_009763625.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/625/GCF_009763625.1_ASM976362v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763625.1/GCF_009763625.1_ASM976362v1_genomic.fna.gz,VIBR.0621.00089,Vibrio/1-prepare_module/tmp_files/GCF_009763625.1_ASM976362v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763625.1_ASM976362v1_genomic.fna_prepare-split125N.fna,5163702,2,2,GCF_009763625.1_ASM976362v1_genomic.fna_prepare-split125N.fna,ASM976362v1,2013V-1174,Vibrio parahaemolyticus 2013V-1174
GCF_009763645.1,PRJNA224116,SAMN12648282,,,na,,670,670,Vibrio parahaemolyticus,strain=2013V-1146,,latest,Complete Genome,Major,Full,2019/12/18,ASM976364v1,CDC,GCA_009763645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/645/GCF_009763645.1_ASM976364v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763645.1/GCF_009763645.1_ASM976364v1_genomic.fna.gz,VIBR.0621.00090,Vibrio/1-prepare_module/tmp_files/GCF_009763645.1_ASM976364v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763645.1_ASM976364v1_genomic.fna_prepare-split125N.fna,5197133,2,2,GCF_009763645.1_ASM976364v1_genomic.fna_prepare-split125N.fna,ASM976364v1,2013V-1146,Vibrio parahaemolyticus 2013V-1146
GCF_009764055.1,PRJNA224116,SAMN12648278,,,na,,670,670,Vibrio parahaemolyticus,strain=2012AW-0224,,latest,Complete Genome,Major,Full,2019/12/18,ASM976405v1,CDC,GCA_009764055.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/055/GCF_009764055.1_ASM976405v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009764055.1/GCF_009764055.1_ASM976405v1_genomic.fna.gz,VIBR.0621.00225,Vibrio/1-prepare_module/tmp_files/GCF_009764055.1_ASM976405v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009764055.1_ASM976405v1_genomic.fna_prepare-split125N.fna,5425729,3,2,GCF_009764055.1_ASM976405v1_genomic.fna_prepare-split125N.fna,ASM976405v1,2012AW-0224,Vibrio parahaemolyticus 2012AW-0224
GCF_009883815.1,PRJNA224116,SAMN10436897,,,na,,670,670,Vibrio parahaemolyticus,strain=20140624012-1,,latest,Complete Genome,Major,Full,2020/01/15,ASM988381v1,Yellow Sea Fisheries Research Institute,GCA_009883815.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/883/815/GCF_009883815.1_ASM988381v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009883815.1/GCF_009883815.1_ASM988381v1_genomic.fna.gz,VIBR.0621.00282,Vibrio/1-prepare_module/tmp_files/GCF_009883815.1_ASM988381v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009883815.1_ASM988381v1_genomic.fna_prepare-split125N.fna,5347867,4,2,GCF_009883815.1_ASM988381v1_genomic.fna_prepare-split125N.fna,ASM988381v1,20140624012-1,Vibrio parahaemolyticus 20140624012-1
GCF_009883835.1,PRJNA224116,SAMN10436686,,,na,,670,670,Vibrio parahaemolyticus,strain=20140722001-1,,latest,Complete Genome,Major,Full,2020/01/15,ASM988383v1,Yellow Sea Fisheries Research Institute,GCA_009883835.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/883/835/GCF_009883835.1_ASM988383v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009883835.1/GCF_009883835.1_ASM988383v1_genomic.fna.gz,VIBR.0621.00303,Vibrio/1-prepare_module/tmp_files/GCF_009883835.1_ASM988383v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009883835.1_ASM988383v1_genomic.fna_prepare-split125N.fna,5563056,5,2,GCF_009883835.1_ASM988383v1_genomic.fna_prepare-split125N.fna,ASM988383v1,20140722001-1,Vibrio parahaemolyticus 20140722001-1
GCF_009883855.1,PRJNA224116,SAMN10436796,,,na,,670,670,Vibrio parahaemolyticus,strain=20140829008-1,,latest,Complete Genome,Major,Full,2020/01/15,ASM988385v1,Yellow Sea Fisheries Research Institute,GCA_009883855.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/883/855/GCF_009883855.1_ASM988385v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009883855.1/GCF_009883855.1_ASM988385v1_genomic.fna.gz,VIBR.0621.00283,Vibrio/1-prepare_module/tmp_files/GCF_009883855.1_ASM988385v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009883855.1_ASM988385v1_genomic.fna_prepare-split125N.fna,5420599,4,2,GCF_009883855.1_ASM988385v1_genomic.fna_prepare-split125N.fna,ASM988385v1,20140829008-1,Vibrio parahaemolyticus 20140829008-1
GCF_009883875.1,PRJNA224116,SAMN10436808,,,na,,670,670,Vibrio parahaemolyticus,strain=20160303005-1,,latest,Complete Genome,Major,Full,2020/01/15,ASM988387v1,Yellow Sea Fisheries Research Institute,GCA_009883875.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/883/875/GCF_009883875.1_ASM988387v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009883875.1/GCF_009883875.1_ASM988387v1_genomic.fna.gz,VIBR.0621.00314,Vibrio/1-prepare_module/tmp_files/GCF_009883875.1_ASM988387v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009883875.1_ASM988387v1_genomic.fna_prepare-split125N.fna,5970106,7,2,GCF_009883875.1_ASM988387v1_genomic.fna_prepare-split125N.fna,ASM988387v1,20160303005-1,Vibrio parahaemolyticus 20160303005-1
GCF_009883895.1,PRJNA224116,SAMN10436807,,,na,,670,670,Vibrio parahaemolyticus,strain=20151116002-3,,latest,Complete Genome,Major,Full,2020/01/15,ASM988389v1,Yellow Sea Fisheries Research Institute,GCA_009883895.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/883/895/GCF_009883895.1_ASM988389v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009883895.1/GCF_009883895.1_ASM988389v1_genomic.fna.gz,VIBR.0621.00284,Vibrio/1-prepare_module/tmp_files/GCF_009883895.1_ASM988389v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009883895.1_ASM988389v1_genomic.fna_prepare-split125N.fna,5456849,4,2,GCF_009883895.1_ASM988389v1_genomic.fna_prepare-split125N.fna,ASM988389v1,20151116002-3,Vibrio parahaemolyticus 20151116002-3
GCF_012274865.1,PRJNA224116,SAMN12648303,,,na,,670,670,Vibrio parahaemolyticus,strain=AM51557,,latest,Chromosome,Major,Full,2020/04/13,ASM1227486v1,CDC,GCA_012274865.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/865/GCF_012274865.1_ASM1227486v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012274865.1/GCF_012274865.1_ASM1227486v1_genomic.fna.gz,VIBR.0621.00091,Vibrio/1-prepare_module/tmp_files/GCF_012274865.1_ASM1227486v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012274865.1_ASM1227486v1_genomic.fna_prepare-split125N.fna,5088562,2,2,GCF_012274865.1_ASM1227486v1_genomic.fna_prepare-split125N.fna,ASM1227486v1,AM51557,Vibrio parahaemolyticus AM51557
GCF_012274985.1,PRJNA224116,SAMN12648280,,,na,,670,670,Vibrio parahaemolyticus,strain=2012V-1165,,latest,Chromosome,Major,Full,2020/04/13,ASM1227498v1,CDC,GCA_012274985.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/985/GCF_012274985.1_ASM1227498v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012274985.1/GCF_012274985.1_ASM1227498v1_genomic.fna.gz,VIBR.0621.00092,Vibrio/1-prepare_module/tmp_files/GCF_012274985.1_ASM1227498v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012274985.1_ASM1227498v1_genomic.fna_prepare-split125N.fna,5161492,2,2,GCF_012274985.1_ASM1227498v1_genomic.fna_prepare-split125N.fna,ASM1227498v1,2012V-1165,Vibrio parahaemolyticus 2012V-1165
GCF_012275005.1,PRJNA224116,SAMN12648279,,,na,,670,670,Vibrio parahaemolyticus,strain=2012V-1116,,latest,Chromosome,Major,Full,2020/04/13,ASM1227500v1,CDC,GCA_012275005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/275/005/GCF_012275005.1_ASM1227500v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012275005.1/GCF_012275005.1_ASM1227500v1_genomic.fna.gz,VIBR.0621.00093,Vibrio/1-prepare_module/tmp_files/GCF_012275005.1_ASM1227500v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012275005.1_ASM1227500v1_genomic.fna_prepare-split125N.fna,5177231,2,2,GCF_012275005.1_ASM1227500v1_genomic.fna_prepare-split125N.fna,ASM1227500v1,2012V-1116,Vibrio parahaemolyticus 2012V-1116
