assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_003369775.1,PRJNA224116,SAMN09469677,,,na,,287,287,Pseudomonas aeruginosa,strain=Y31,,latest,Complete Genome,Major,Full,2018/08/10,ASM336977v1,Yonsei University College of Medicine,GCA_003369775.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/775/GCF_003369775.1_ASM336977v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003369775.1/GCF_003369775.1_ASM336977v1_genomic.fna.gz,PSAE.0521.00095,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003369775.1_ASM336977v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003369775.1_ASM336977v1_genomic.fna_prepare-split125N.fna,6831076,1,1,GCF_003369775.1_ASM336977v1_genomic.fna_prepare-split125N.fna,ASM336977v1,Y31,Pseudomonas aeruginosa Y31
GCF_003408495.1,PRJNA224116,SAMN09469727,,,na,,287,287,Pseudomonas aeruginosa,strain=Y71,,latest,Complete Genome,Major,Full,2018/08/20,ASM340849v1,Yonsei University College of Medicine,GCA_003408495.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/408/495/GCF_003408495.1_ASM340849v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003408495.1/GCF_003408495.1_ASM340849v1_genomic.fna.gz,PSAE.0521.00096,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003408495.1_ASM340849v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003408495.1_ASM340849v1_genomic.fna_prepare-split125N.fna,6940949,1,1,GCF_003408495.1_ASM340849v1_genomic.fna_prepare-split125N.fna,ASM340849v1,Y71,Pseudomonas aeruginosa Y71
GCF_003411785.2,PRJNA224116,SAMN09831360,,,na,,287,287,Pseudomonas aeruginosa,strain=PABL048,,latest,Complete Genome,Major,Full,2019/04/18,ASM341178v2,Northwestern University Feinberg School of Medicine,GCA_003411785.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/411/785/GCF_003411785.2_ASM341178v2,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003411785.2/GCF_003411785.2_ASM341178v2_genomic.fna.gz,PSAE.0521.00297,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003411785.2_ASM341178v2_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003411785.2_ASM341178v2_genomic.fna_prepare-split125N.fna,7294576,2,1,GCF_003411785.2_ASM341178v2_genomic.fna_prepare-split125N.fna,ASM341178v2,PABL048,Pseudomonas aeruginosa PABL048
GCF_003429185.1,PRJNA224116,SAMN09831327,,,na,,287,287,Pseudomonas aeruginosa,strain=PABL012,,latest,Complete Genome,Major,Full,2018/08/28,ASM342918v1,Northwestern University Feinberg School of Medicine,GCA_003429185.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/429/185/GCF_003429185.1_ASM342918v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003429185.1/GCF_003429185.1_ASM342918v1_genomic.fna.gz,PSAE.0521.00097,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003429185.1_ASM342918v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003429185.1_ASM342918v1_genomic.fna_prepare-split125N.fna,6546467,1,1,GCF_003429185.1_ASM342918v1_genomic.fna_prepare-split125N.fna,ASM342918v1,PABL012,Pseudomonas aeruginosa PABL012
GCF_003429205.1,PRJNA224116,SAMN09831332,,,na,,287,287,Pseudomonas aeruginosa,strain=PABL017,,latest,Complete Genome,Major,Full,2018/08/28,ASM342920v1,Northwestern University Feinberg School of Medicine,GCA_003429205.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/429/205/GCF_003429205.1_ASM342920v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003429205.1/GCF_003429205.1_ASM342920v1_genomic.fna.gz,PSAE.0521.00098,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003429205.1_ASM342920v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003429205.1_ASM342920v1_genomic.fna_prepare-split125N.fna,6503460,1,1,GCF_003429205.1_ASM342920v1_genomic.fna_prepare-split125N.fna,ASM342920v1,PABL017,Pseudomonas aeruginosa PABL017
GCF_003433235.1,PRJNA224116,SAMN07958398,,,na,,287,287,Pseudomonas aeruginosa,strain=24Pae112,,latest,Complete Genome,Major,Full,2018/08/30,ASM343323v1,El Bosque University,GCA_003433235.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/433/235/GCF_003433235.1_ASM343323v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003433235.1/GCF_003433235.1_ASM343323v1_genomic.fna.gz,PSAE.0521.00099,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003433235.1_ASM343323v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003433235.1_ASM343323v1_genomic.fna_prepare-split125N.fna,7097241,1,1,GCF_003433235.1_ASM343323v1_genomic.fna_prepare-split125N.fna,ASM343323v1,24Pae112,Pseudomonas aeruginosa 24Pae112
GCF_003571505.1,PRJNA224116,SAMN04108365,,,na,,287,287,Pseudomonas aeruginosa,strain=N15-01092,,latest,Complete Genome,Major,Full,2016/01/05,ASM357150v1,Public Health Agency of Canada,GCA_003571505.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/571/505/GCF_003571505.1_ASM357150v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003571505.1/GCF_003571505.1_ASM357150v1_genomic.fna.gz,PSAE.0521.00100,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003571505.1_ASM357150v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003571505.1_ASM357150v1_genomic.fna_prepare-split125N.fna,6972899,1,1,GCF_003571505.1_ASM357150v1_genomic.fna_prepare-split125N.fna,ASM357150v1,N15-01092,Pseudomonas aeruginosa N15-01092
GCF_003571805.1,PRJNA224116,SAMN04014952,,,na,,287,287,Pseudomonas aeruginosa,strain=AR_0111,,latest,Complete Genome,Major,Full,2018/09/17,ASM357180v1,Centers for Disease Control and Prevention,GCA_003571805.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/571/805/GCF_003571805.1_ASM357180v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003571805.1/GCF_003571805.1_ASM357180v1_genomic.fna.gz,PSAE.0521.00298,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003571805.1_ASM357180v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003571805.1_ASM357180v1_genomic.fna_prepare-split125N.fna,7075653,2,1,GCF_003571805.1_ASM357180v1_genomic.fna_prepare-split125N.fna,ASM357180v1,AR_0111,Pseudomonas aeruginosa AR_0111
GCF_003626935.1,PRJNA224116,SAMN10135988,,,na,,287,287,Pseudomonas aeruginosa,strain=BA7823,,latest,Complete Genome,Major,Full,2019/05/17,ASM362693v2,Christian Medical College,GCA_003626935.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/626/935/GCF_003626935.1_ASM362693v2,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003626935.1/GCF_003626935.1_ASM362693v2_genomic.fna.gz,PSAE.0521.00101,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003626935.1_ASM362693v2_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003626935.1_ASM362693v2_genomic.fna_prepare-split125N.fna,6876113,1,1,GCF_003626935.1_ASM362693v2_genomic.fna_prepare-split125N.fna,ASM362693v2,BA7823,Pseudomonas aeruginosa BA7823
GCF_003641125.1,PRJNA224116,SAMN10163255,,,na,,287,287,Pseudomonas aeruginosa,strain=268,,latest,Complete Genome,Major,Full,2018/10/15,ASM364112v1,Naval Medical Research Center - Frederick,GCA_003641125.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/641/125/GCF_003641125.1_ASM364112v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003641125.1/GCF_003641125.1_ASM364112v1_genomic.fna.gz,PSAE.0521.00102,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003641125.1_ASM364112v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003641125.1_ASM364112v1_genomic.fna_prepare-split125N.fna,7030474,1,1,GCF_003641125.1_ASM364112v1_genomic.fna_prepare-split125N.fna,ASM364112v1,268,Pseudomonas aeruginosa 268
GCF_003716765.1,PRJNA224116,SAMN10187562,,,na,,287,287,Pseudomonas aeruginosa,strain=SP4528,,latest,Complete Genome,Major,Full,2018/11/07,ASM371676v1,Christian Medical College,GCA_003716765.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/716/765/GCF_003716765.1_ASM371676v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003716765.1/GCF_003716765.1_ASM371676v1_genomic.fna.gz,PSAE.0521.00103,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003716765.1_ASM371676v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003716765.1_ASM371676v1_genomic.fna_prepare-split125N.fna,6877287,1,1,GCF_003716765.1_ASM371676v1_genomic.fna_prepare-split125N.fna,ASM371676v1,SP4528,Pseudomonas aeruginosa SP4528
GCF_003798105.1,PRJNA224116,SAMN10374626,,,na,,287,287,Pseudomonas aeruginosa,strain=H26027,,latest,Complete Genome,Major,Full,2018/11/20,ASM379810v1,Lausanne University Hospital,GCA_003798105.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/105/GCF_003798105.1_ASM379810v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003798105.1/GCF_003798105.1_ASM379810v1_genomic.fna.gz,PSAE.0521.00104,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003798105.1_ASM379810v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003798105.1_ASM379810v1_genomic.fna_prepare-split125N.fna,7079598,1,1,GCF_003798105.1_ASM379810v1_genomic.fna_prepare-split125N.fna,ASM379810v1,H26027,Pseudomonas aeruginosa H26027
GCF_003798125.1,PRJNA224116,SAMN10374624,,,na,,287,287,Pseudomonas aeruginosa,strain=H25883,,latest,Complete Genome,Major,Full,2018/11/20,ASM379812v1,Lausanne University Hospital,GCA_003798125.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/125/GCF_003798125.1_ASM379812v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003798125.1/GCF_003798125.1_ASM379812v1_genomic.fna.gz,PSAE.0521.00105,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003798125.1_ASM379812v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003798125.1_ASM379812v1_genomic.fna_prepare-split125N.fna,6706800,1,1,GCF_003798125.1_ASM379812v1_genomic.fna_prepare-split125N.fna,ASM379812v1,H25883,Pseudomonas aeruginosa H25883
GCF_003798145.1,PRJNA224116,SAMN10374625,,,na,,287,287,Pseudomonas aeruginosa,strain=H26023,,latest,Complete Genome,Major,Full,2018/11/20,ASM379814v1,Lausanne University Hospital,GCA_003798145.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/145/GCF_003798145.1_ASM379814v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003798145.1/GCF_003798145.1_ASM379814v1_genomic.fna.gz,PSAE.0521.00106,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003798145.1_ASM379814v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003798145.1_ASM379814v1_genomic.fna_prepare-split125N.fna,6729216,1,1,GCF_003798145.1_ASM379814v1_genomic.fna_prepare-split125N.fna,ASM379814v1,H26023,Pseudomonas aeruginosa H26023
GCF_003812165.1,PRJNA224116,SAMN10163227,,,na,,287,287,Pseudomonas aeruginosa,strain=FDAARGOS_532,,latest,Complete Genome,Major,Full,2018/11/21,ASM381216v1,US Food and Drug Administration,GCA_003812165.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/165/GCF_003812165.1_ASM381216v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003812165.1/GCF_003812165.1_ASM381216v1_genomic.fna.gz,PSAE.0521.00323,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003812165.1_ASM381216v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003812165.1_ASM381216v1_genomic.fna_prepare-split125N.fna,6931252,3,1,GCF_003812165.1_ASM381216v1_genomic.fna_prepare-split125N.fna,ASM381216v1,FDAARGOS_532,Pseudomonas aeruginosa FDAARGOS_532
GCF_003812885.1,PRJNA224116,SAMN10163195,,,na,,287,287,Pseudomonas aeruginosa,strain=FDAARGOS_571,,latest,Complete Genome,Major,Full,2018/11/21,ASM381288v1,US Food and Drug Administration,GCA_003812885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/885/GCF_003812885.1_ASM381288v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003812885.1/GCF_003812885.1_ASM381288v1_genomic.fna.gz,PSAE.0521.00107,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003812885.1_ASM381288v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003812885.1_ASM381288v1_genomic.fna_prepare-split125N.fna,6999770,1,1,GCF_003812885.1_ASM381288v1_genomic.fna_prepare-split125N.fna,ASM381288v1,FDAARGOS_571,Pseudomonas aeruginosa FDAARGOS_571
GCF_003812905.1,PRJNA224116,SAMN10163177,,,na,,287,287,Pseudomonas aeruginosa,strain=FDAARGOS_501,,latest,Complete Genome,Major,Full,2018/11/21,ASM381290v1,US Food and Drug Administration,GCA_003812905.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/905/GCF_003812905.1_ASM381290v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003812905.1/GCF_003812905.1_ASM381290v1_genomic.fna.gz,PSAE.0521.00108,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003812905.1_ASM381290v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003812905.1_ASM381290v1_genomic.fna_prepare-split125N.fna,6865838,1,1,GCF_003812905.1_ASM381290v1_genomic.fna_prepare-split125N.fna,ASM381290v1,FDAARGOS_501,Pseudomonas aeruginosa FDAARGOS_501
GCF_003813005.1,PRJNA224116,SAMN10163199,,,na,,287,287,Pseudomonas aeruginosa,strain=FDAARGOS_505,,latest,Complete Genome,Major,Full,2018/11/21,ASM381300v1,US Food and Drug Administration,GCA_003813005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/813/005/GCF_003813005.1_ASM381300v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003813005.1/GCF_003813005.1_ASM381300v1_genomic.fna.gz,PSAE.0521.00109,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003813005.1_ASM381300v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003813005.1_ASM381300v1_genomic.fna_prepare-split125N.fna,7029824,1,1,GCF_003813005.1_ASM381300v1_genomic.fna_prepare-split125N.fna,ASM381300v1,FDAARGOS_505,Pseudomonas aeruginosa FDAARGOS_505
GCF_003813025.1,PRJNA224116,SAMN10163194,,,na,,287,287,Pseudomonas aeruginosa,strain=FDAARGOS_570,,latest,Complete Genome,Major,Full,2018/11/21,ASM381302v1,US Food and Drug Administration,GCA_003813025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/813/025/GCF_003813025.1_ASM381302v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003813025.1/GCF_003813025.1_ASM381302v1_genomic.fna.gz,PSAE.0521.00299,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003813025.1_ASM381302v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003813025.1_ASM381302v1_genomic.fna_prepare-split125N.fna,7155137,2,1,GCF_003813025.1_ASM381302v1_genomic.fna_prepare-split125N.fna,ASM381302v1,FDAARGOS_570,Pseudomonas aeruginosa FDAARGOS_570
GCF_003950015.1,PRJNA224116,SAMN10503341,,,na,,287,287,Pseudomonas aeruginosa,strain=IMP-13,,latest,Complete Genome,Major,Full,2018/12/15,ASM395001v1,Universite Paris-Sud,GCA_003950015.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/950/015/GCF_003950015.1_ASM395001v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003950015.1/GCF_003950015.1_ASM395001v1_genomic.fna.gz,PSAE.0521.00300,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003950015.1_ASM395001v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003950015.1_ASM395001v1_genomic.fna_prepare-split125N.fna,7178010,2,1,GCF_003950015.1_ASM395001v1_genomic.fna_prepare-split125N.fna,ASM395001v1,IMP-13,Pseudomonas aeruginosa IMP-13
GCF_003950255.1,PRJNA224116,SAMN10526368,,,na,,287,287,Pseudomonas aeruginosa,strain=SP4371,,latest,Complete Genome,Major,Full,2018/12/16,ASM395025v1,Christian Medical College,GCA_003950255.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/950/255/GCF_003950255.1_ASM395025v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003950255.1/GCF_003950255.1_ASM395025v1_genomic.fna.gz,PSAE.0521.00110,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003950255.1_ASM395025v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003950255.1_ASM395025v1_genomic.fna_prepare-split125N.fna,6937609,1,1,GCF_003950255.1_ASM395025v1_genomic.fna_prepare-split125N.fna,ASM395025v1,SP4371,Pseudomonas aeruginosa SP4371
GCF_003952325.1,PRJNA224116,SAMN10579150,,,na,,287,287,Pseudomonas aeruginosa,strain=B17932,,latest,Complete Genome,Major,Full,2018/12/18,ASM395232v1,Christian Medical College,GCA_003952325.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/952/325/GCF_003952325.1_ASM395232v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003952325.1/GCF_003952325.1_ASM395232v1_genomic.fna.gz,PSAE.0521.00111,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003952325.1_ASM395232v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003952325.1_ASM395232v1_genomic.fna_prepare-split125N.fna,6744658,1,1,GCF_003952325.1_ASM395232v1_genomic.fna_prepare-split125N.fna,ASM395232v1,B17932,Pseudomonas aeruginosa B17932
GCF_003957825.1,PRJNA224116,SAMN10449072,,,na,,287,287,Pseudomonas aeruginosa,strain=GIMC5015:PAKB6,,latest,Complete Genome,Major,Full,2018/12/21,ASM395782v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_003957825.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/957/825/GCF_003957825.1_ASM395782v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003957825.1/GCF_003957825.1_ASM395782v1_genomic.fna.gz,PSAE.0521.00112,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003957825.1_ASM395782v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003957825.1_ASM395782v1_genomic.fna_prepare-split125N.fna,6258491,1,1,GCF_003957825.1_ASM395782v1_genomic.fna_prepare-split125N.fna,ASM395782v1,GIMC5015:PAKB6,Pseudomonas aeruginosa GIMC5015:PAKB6
GCF_003991465.1,PRJNA224116,SAMN10525987,,,na,,287,287,Pseudomonas aeruginosa,strain=SP4527,,latest,Complete Genome,Major,Full,2018/12/17,ASM399146v1,Christian Medical College,GCA_003991465.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/991/465/GCF_003991465.1_ASM399146v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_003991465.1/GCF_003991465.1_ASM399146v1_genomic.fna.gz,PSAE.0521.00113,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003991465.1_ASM399146v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_003991465.1_ASM399146v1_genomic.fna_prepare-split125N.fna,7005215,1,1,GCF_003991465.1_ASM399146v1_genomic.fna_prepare-split125N.fna,ASM399146v1,SP4527,Pseudomonas aeruginosa SP4527
GCF_004000495.1,PRJNA224116,SAMN10449147,,,na,,287,287,Pseudomonas aeruginosa,strain=GIMC5016:PA1840,,latest,Chromosome,Major,Full,2019/01/08,ASM400049v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_004000495.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/000/495/GCF_004000495.1_ASM400049v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_004000495.1/GCF_004000495.1_ASM400049v1_genomic.fna.gz,PSAE.0521.00114,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004000495.1_ASM400049v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004000495.1_ASM400049v1_genomic.fna_prepare-split125N.fna,6750271,1,1,GCF_004000495.1_ASM400049v1_genomic.fna_prepare-split125N.fna,ASM400049v1,GIMC5016:PA1840,Pseudomonas aeruginosa GIMC5016:PA1840
GCF_004010895.1,PRJNA224116,SAMN07256503,,,na,,287,287,Pseudomonas aeruginosa,strain=LW,,latest,Complete Genome,Major,Full,2019/01/10,ASM401089v1,Plant protection and Microbiology Research Institute,GCA_004010895.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/895/GCF_004010895.1_ASM401089v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_004010895.1/GCF_004010895.1_ASM401089v1_genomic.fna.gz,PSAE.0521.00115,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004010895.1_ASM401089v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004010895.1_ASM401089v1_genomic.fna_prepare-split125N.fna,6824837,1,1,GCF_004010895.1_ASM401089v1_genomic.fna_prepare-split125N.fna,ASM401089v1,LW,Pseudomonas aeruginosa LW
GCF_004014755.1,PRJNA224116,SAMN10697128,,,na,,287,287,Pseudomonas aeruginosa,strain=PA0750,,latest,Complete Genome,Major,Full,2020/06/16,ASM401475v2,University of Manitoba,GCA_004014755.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/014/755/GCF_004014755.1_ASM401475v2,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_004014755.1/GCF_004014755.1_ASM401475v2_genomic.fna.gz,PSAE.0521.00116,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004014755.1_ASM401475v2_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004014755.1_ASM401475v2_genomic.fna_prepare-split125N.fna,6241875,1,1,GCF_004014755.1_ASM401475v2_genomic.fna_prepare-split125N.fna,ASM401475v2,PA0750,Pseudomonas aeruginosa PA0750
GCF_004102665.1,PRJNA224116,SAMN09951375,,,na,,287,287,Pseudomonas aeruginosa,strain=PAO1161,,latest,Complete Genome,Major,Full,2019/01/22,ASM410266v1,Institute for Biochemistry and Biophysics PAS,GCA_004102665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/102/665/GCF_004102665.1_ASM410266v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_004102665.1/GCF_004102665.1_ASM410266v1_genomic.fna.gz,PSAE.0521.00117,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004102665.1_ASM410266v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004102665.1_ASM410266v1_genomic.fna_prepare-split125N.fna,6383803,1,1,GCF_004102665.1_ASM410266v1_genomic.fna_prepare-split125N.fna,ASM410266v1,PAO1161,Pseudomonas aeruginosa PAO1161
GCF_004193735.1,PRJNA224116,SAMN10880118,,,na,,287,287,Pseudomonas aeruginosa,strain=1334/14,,latest,Complete Genome,Major,Full,2019/02/13,ASM419373v1,National Medicines Institute,GCA_004193735.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/193/735/GCF_004193735.1_ASM419373v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_004193735.1/GCF_004193735.1_ASM419373v1_genomic.fna.gz,PSAE.0521.00118,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004193735.1_ASM419373v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_004193735.1_ASM419373v1_genomic.fna_prepare-split125N.fna,6902135,1,1,GCF_004193735.1_ASM419373v1_genomic.fna_prepare-split125N.fna,ASM419373v1,1334/14,Pseudomonas aeruginosa 1334/14
