AssemblyID,AssemblyName,Organism,Type,GenBankID,RefSeqID,length(bp),CDSs,MobElemCount,ISTransposaseCount(GB),ISTransposaseCount(RF),ISTransposaseCount(ISsaga),Cluster,Info
GCA_003351385.1,ASM335138v1,Escherichia coli Es_ST410_NW1_NDM_09_2017,Plasmid,CP031232.1,na,54776,75,0,2,-,,7 (B1),
GCA_003351385.1,ASM335138v1,Escherichia coli Es_ST410_NW1_NDM_09_2017,Plasmid,CP031233.1,na,98308,139,0,13,-,,7 (B1),
GCA_003351385.1,ASM335138v1,Escherichia coli Es_ST410_NW1_NDM_09_2017,Plasmid,CP031234.1,na,46994,63,0,3,-,,7 (B1),
GCA_003351385.1,ASM335138v1,Escherichia coli Es_ST410_NW1_NDM_09_2017,Plasmid,CP031235.1,na,85456,107,0,8,-,,7 (B1),
GCA_002302335.1,ASM230233v1,Escherichia coli ETEC-2264,Chromosome,CP023349.1,NZ_CP023349.1,4972828,5038,0,48,47,67/80,7 (B1),ETEC
GCA_002302335.1,ASM230233v1,Escherichia coli ETEC-2264,Plasmid,CP023350.1,NZ_CP023350.1,112045,145,0,24,24,,7 (B1),ETEC
GCA_002302335.1,ASM230233v1,Escherichia coli ETEC-2264,Plasmid,CP023351.1,NZ_CP023351.1,77345,118,0,3,3,,7 (B1),ETEC
GCA_002302335.1,ASM230233v1,Escherichia coli ETEC-2264,Plasmid,CP023352.1,NZ_CP023352.1,45777,55,0,11,11,,7 (B1),ETEC
GCA_002302315.1,ASM230231v1,Escherichia coli ETEC-2265,Chromosome,CP023346.1,NZ_CP023346.1,5088339,5170,0,62,60,116/128,7 (B1),ETEC
GCA_002302315.1,ASM230231v1,Escherichia coli ETEC-2265,Plasmid,CP023348.1,NZ_CP023348.1,88757,131,0,10,10,,7 (B1),ETEC
GCA_002302315.1,ASM230231v1,Escherichia coli ETEC-2265,Plasmid,CP023347.1,NZ_CP023347.1,142368,211,0,33,33,,7 (B1),ETEC
GCA_002393465.1,ASM239346v1,Escherichia coli FDAARGOS_401,Chromosome,CP023531.1,NZ_CP023531.1,5311821,5470,0,100,101,144/161,7 (B1),STEC
GCA_002393465.1,ASM239346v1,Escherichia coli FDAARGOS_401,Plasmid,CP023530.1,NZ_CP023530.1,75554,104,0,25,25,,7 (B1),STEC
GCA_002393365.1,ASM239336v1,Escherichia coli FDAARGOS_403,Chromosome,CP023535.1,NZ_CP023535.1,5277336,5416,0,91,92,122/139,7 (B1),STEC
GCA_002393365.1,ASM239336v1,Escherichia coli FDAARGOS_403,Plasmid,CP023534.1,NZ_CP023534.1,108679,143,0,1,1,,7 (B1),STEC
GCA_002393365.1,ASM239336v1,Escherichia coli FDAARGOS_403,Plasmid,CP023533.1,NZ_CP023533.1,75566,104,0,25,25,,7 (B1),STEC
GCA_002393365.1,ASM239336v1,Escherichia coli FDAARGOS_403,Plasmid,CP023532.1,NZ_CP023532.1,13833,21,0,0,0,,7 (B1),STEC
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Chromosome,CP023899.1,NZ_CP023899.1,4711093,4740,0,53,52,82/93,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023901.1,NZ_CP023901.1,1552,2,0,0,0,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023895.1,NZ_CP023895.1,91648,124,0,9,9,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023903.1,NZ_CP023903.1,101274,134,0,17,17,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023904.1,NZ_CP023904.1,4011,7,0,0,0,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023905.1,NZ_CP023905.1,35225,57,0,0,0,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023896.1,NZ_CP023896.1,83988,94,0,2,2,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023897.1,NZ_CP023897.1,51479,68,0,5,5,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023902.1,NZ_CP023902.1,2101,3,0,0,0,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023900.1,NZ_CP023900.1,34323,54,0,4,4,,7 (B1),
GCA_002589795.1,ASM258979v1,Escherichia coli FDAARGOS_433,Plasmid,CP023898.1,NZ_CP023898.1,5162,5,0,0,0,,7 (B1),
GCA_001721125.1,ASM172112v1,Escherichia coli FORC_028,Chromosome,CP012693.1,NZ_CP012693.1,5704396,6067,0,0,84,176/192,7 (B1),STEC
GCA_001886895.1,ASM188689v1,Escherichia coli FORC_029,Chromosome,CP013185.1,na,5189944,4892,0,2,-,117/131,7 (B1),
GCA_001886895.1,ASM188689v1,Escherichia coli FORC_029,Plasmid,CP013186.1,na,77339,107,0,0,-,,7 (B1),
GCA_001886935.1,ASM188693v1,Escherichia coli FORC_041,Chromosome,CP016628.1,NZ_CP016628.1,4867152,4650,0,0,26,43/54,7 (B1),STEC
GCA_002952695.1,ASM295269v1,Escherichia coli FORC_042,Chromosome,CP025318.1,na,5052887,4841,0,0,-,84/99,7 (B1),EPEC
GCA_002214745.2,ASM221474v2,Escherichia coli FORC_043,Chromosome,CP016828.1,NZ_CP016828.1,5244443,5328,0,0,91,118/132,7 (B1),
GCA_002214745.2,ASM221474v2,Escherichia coli FORC_043,Plasmid,CP023552.1,NZ_CP023552.1,77422,146,0,1,21,,7 (B1),
GCA_003491165.1,ASM349116v1,Escherichia coli FORC_069,Chromosome,CP023061.1,na,5189917,5260,0,0,-,116/130,7 (B1),
GCA_003491165.1,ASM349116v1,Escherichia coli FORC_069,Plasmid,CP023062.1,na,77306,153,0,0,-,,7 (B1),
GCA_001678965.1,ASM167896v1,Escherichia coli GB089,Chromosome,CP013663.1,NZ_CP013663.1,5233459,5131,0,0,43,72/90,7 (B1),
GCA_001678965.1,ASM167896v1,Escherichia coli GB089,Plasmid,CP012499.1,NZ_CP012499.1,223952,231,0,0,32,,7 (B1),
GCA_003570765.1,ASM357076v1,Escherichia coli GE3,Chromosome,CP012376.1,na,4909965,4717,0,37,-,83/94,7 (B1),
GCA_003570765.1,ASM357076v1,Escherichia coli GE3,Plasmid,CP012377.1,na,125121,126,0,6,-,,7 (B1),
GCA_001900475.1,ASM190047v1,Escherichia coli H10,Chromosome,CP010176.1,NZ_CP010176.1,4805164,4558,0,2,25,39/52,7 (B1),
GCA_001900885.1,ASM190088v1,Escherichia coli H14,Chromosome,CP010177.1,NZ_CP010177.1,4735489,4478,0,2,20,39/51,7 (B1),
GCA_001901005.1,ASM190100v1,Escherichia coli H15,Chromosome,CP010178.1,NZ_CP010178.1,4741552,4471,0,3,32,49/63,7 (B1),
GCA_001901005.1,ASM190100v1,Escherichia coli H15,Plasmid,CP010179.1,NZ_CP010179.1,116417,121,0,0,21,,7 (B1),
GCA_001900815.1,ASM190081v1,Escherichia coli H3,Chromosome,CP010167.1,NZ_CP010167.1,4630919,4378,0,0,29,42/55,7 (B1),
GCA_001900815.1,ASM190081v1,Escherichia coli H3,Plasmid,CP010168.1,NZ_CP010168.1,48243,48,0,0,9,,7 (B1),
GCA_002116715.1,ASM211671v1,Escherichia coli HB-Coli0,Chromosome,CP020933.1,NZ_CP020933.1,4858944,4881,0,47,54,74/87,7 (B1),
GCA_002116715.1,ASM211671v1,Escherichia coli HB-Coli0,Plasmid,CP020934.1,NZ_CP020934.1,151137,193,0,17,19,,7 (B1),
GCA_002116715.1,ASM211671v1,Escherichia coli HB-Coli0,Plasmid,CP020935.1,NZ_CP020935.1,3346,0,0,0,0,,7 (B1),
GCA_002116715.1,ASM211671v1,Escherichia coli HB-Coli0,Plasmid,CP020936.1,NZ_CP020936.1,64749,78,0,4,4,,7 (B1),
GCA_000967155.1,HUSEC2011CHR1,Escherichia coli HUSEC2011,Chromosome,HF572917.2,NZ_HF572917.1,5277676,5260,0,47,92,125/142,7 (B1),STEC
GCA_000967155.1,HUSEC2011CHR1,Escherichia coli HUSEC2011,Plasmid,HE610900.2,NZ_HE610900.1,88546,115,0,1,1,,7 (B1),STEC
GCA_000967155.1,HUSEC2011CHR1,Escherichia coli HUSEC2011,Plasmid,HE610902.1,NZ_HE610902.1,1549,1,0,0,0,,7 (B1),STEC
GCA_000967155.1,HUSEC2011CHR1,Escherichia coli HUSEC2011,Plasmid,HE610901.2,NZ_HE610901.1,75569,118,0,12,11,,7 (B1),STEC
GCA_000026265.1,ASM2626v1,Escherichia coli IAI1,Chromosome,CU928160.2,NC_011741.1,4700560,4443,0,16,29,40/50,7 (B1),
GCA_002953455.1,ASM295345v1,Escherichia coli KBN10P04869,Chromosome,CP026473.1,NZ_CP026473.1,4840855,4211,0,12,67,104/115,7 (B1),
GCA_002953455.1,ASM295345v1,Escherichia coli KBN10P04869,Plasmid,CP026474.1,NZ_CP026474.1,107229,91,0,11,22,,7 (B1),
GCA_002953455.1,ASM295345v1,Escherichia coli KBN10P04869,Plasmid,CP026475.1,NZ_CP026475.1,104701,94,0,0,0,,7 (B1),
GCA_002953455.1,ASM295345v1,Escherichia coli KBN10P04869,Plasmid,CP026476.1,NZ_CP026476.1,51479,61,0,2,6,,7 (B1),
GCA_000258025.1,ASM25802v1,Escherichia coli KO11FL,Chromosome,CP002970.1,NC_017660.1,5021812,4697,0,72,75,96/110,7 (B1),
GCA_000258025.1,ASM25802v1,Escherichia coli KO11FL,Plasmid,CP002971.1,NC_017661.1,5360,12,0,0,0,,7 (B1),
GCA_000147855.3,ASM14785v3,Escherichia coli KO11FL KO11,Chromosome,CP002516.1,NC_016902.1,4920168,4533,0,19,28,45/60,7 (B1),
GCA_000147855.3,ASM14785v3,Escherichia coli KO11FL KO11,Plasmid,CP002517.1,NC_016904.1,103795,114,0,0,3,,7 (B1),
GCA_000147855.3,ASM14785v3,Escherichia coli KO11FL KO11,Plasmid,CP002518.1,NC_016903.1,5360,6,0,0,0,,7 (B1),
GCA_002163935.1,ASM216393v1,Escherichia coli KSC1031,Chromosome,CP019560.1,NZ_CP019560.1,4707009,4775,0,20,37,48/61,7 (B1),
GCA_002163935.1,ASM216393v1,Escherichia coli KSC1031,Plasmid,CP019561.1,NZ_CP019561.1,148529,189,0,12,19,,7 (B1),
GCA_002163955.1,ASM216395v1,Escherichia coli KSC207,Chromosome,CP019558.1,NZ_CP019558.1,4706707,4748,0,19,29,37/47,7 (B1),
GCA_002163955.1,ASM216395v1,Escherichia coli KSC207,Plasmid,CP019559.1,NZ_CP019559.1,277790,310,0,6,8,,7 (B1),
GCA_002163695.1,ASM216369v1,Escherichia coli KSC64,Chromosome,CP018840.1,NZ_CP018840.1,4759716,4804,0,29,45,57/69,7 (B1),
GCA_002163655.1,ASM216365v1,Escherichia coli KSC9,Chromosome,CP018323.1,NZ_CP018323.1,4855460,4962,0,35,65,112/130,7 (B1),
GCA_000468515.1,ASM46851v1,Escherichia coli LY180,Chromosome,CP006584.1,NC_022364.1,4835601,4463,0,7,54,74/87,7 (B1),
GCA_001901025.1,ASM190102v1,Escherichia coli M1,Chromosome,CP010180.1,NZ_CP010180.1,4941156,4681,0,0,17,47/63,7 (B1),
GCA_001901025.1,ASM190102v1,Escherichia coli M1,Plasmid,CP010182.1,NZ_CP010182.1,4980,4,0,0,0,,7 (B1),
GCA_001901025.1,ASM190102v1,Escherichia coli M1,Plasmid,CP010181.1,NZ_CP010181.1,201930,179,0,0,10,,7 (B1),
GCA_001901125.1,ASM190112v1,Escherichia coli M10,Chromosome,CP010200.1,NZ_CP010200.1,4821620,4606,0,0,22,39/53,7 (B1),
GCA_001901125.1,ASM190112v1,Escherichia coli M10,Plasmid,CP010201.1,NZ_CP010201.1,116581,105,0,0,4,,7 (B1),
GCA_001901125.1,ASM190112v1,Escherichia coli M10,Plasmid,CP010202.1,NZ_CP010202.1,5066,4,0,0,0,,7 (B1),
GCA_001901125.1,ASM190112v1,Escherichia coli M10,Plasmid,CP010203.1,NZ_CP010203.1,4372,4,0,0,0,,7 (B1),
GCA_001901125.1,ASM190112v1,Escherichia coli M10,Plasmid,CP010204.1,NZ_CP010204.1,3904,4,0,0,0,,7 (B1),
GCA_001901125.1,ASM190112v1,Escherichia coli M10,Plasmid,CP010205.1,NZ_CP010205.1,3258,3,0,0,0,,7 (B1),
GCA_001901145.1,ASM190114v1,Escherichia coli M11,Chromosome,CP010206.1,NZ_CP010206.1,5032791,4716,0,2,47,90/109,7 (B1),
GCA_001901145.1,ASM190114v1,Escherichia coli M11,Plasmid,CP010207.1,NZ_CP010207.1,138950,122,0,0,11,,7 (B1),
GCA_001901145.1,ASM190114v1,Escherichia coli M11,Plasmid,CP010208.1,NZ_CP010208.1,56029,42,0,0,4,,7 (B1),
GCA_001901145.1,ASM190114v1,Escherichia coli M11,Plasmid,CP010209.1,NZ_CP010209.1,61005,76,0,0,0,,7 (B1),
GCA_001901145.1,ASM190114v1,Escherichia coli M11,Plasmid,CP010210.1,NZ_CP010210.1,6038,6,0,0,0,,7 (B1),
GCA_001901145.1,ASM190114v1,Escherichia coli M11,Plasmid,CP010211.1,NZ_CP010211.1,6039,5,0,0,0,,7 (B1),
GCA_001901145.1,ASM190114v1,Escherichia coli M11,Plasmid,CP010212.1,NZ_CP010212.1,5282,4,0,0,0,,7 (B1),
GCA_001901165.1,ASM190116v1,Escherichia coli M15,Chromosome,CP010213.1,NZ_CP010213.1,5103562,4768,0,2,51,95/114,7 (B1),
GCA_001901165.1,ASM190116v1,Escherichia coli M15,Plasmid,CP010218.1,NZ_CP010218.1,5312,4,0,0,0,,7 (B1),
GCA_001901165.1,ASM190116v1,Escherichia coli M15,Plasmid,CP010217.1,NZ_CP010217.1,6036,5,0,0,0,,7 (B1),
GCA_001901165.1,ASM190116v1,Escherichia coli M15,Plasmid,CP010214.1,NZ_CP010214.1,146496,124,0,0,11,,7 (B1),
GCA_001901165.1,ASM190116v1,Escherichia coli M15,Plasmid,CP010215.1,NZ_CP010215.1,61058,74,0,0,0,,7 (B1),
GCA_001901165.1,ASM190116v1,Escherichia coli M15,Plasmid,CP010216.1,NZ_CP010216.1,6039,4,0,0,0,,7 (B1),
GCA_001901185.1,ASM190118v1,Escherichia coli M18,Chromosome,CP010219.1,NZ_CP010219.1,5102554,4836,0,0,21,58/75,7 (B1),
GCA_001901185.1,ASM190118v1,Escherichia coli M18,Plasmid,CP010220.1,NZ_CP010220.1,57582,73,0,0,0,,7 (B1),
GCA_001901215.1,ASM190121v1,Escherichia coli M19,Chromosome,CP010221.1,NZ_CP010221.1,5102172,4761,0,2,51,97/116,7 (B1),
GCA_001901215.1,ASM190121v1,Escherichia coli M19,Plasmid,CP010222.1,NZ_CP010222.1,146552,124,0,0,11,,7 (B1),
GCA_001901215.1,ASM190121v1,Escherichia coli M19,Plasmid,CP010223.1,NZ_CP010223.1,61063,75,0,0,0,,7 (B1),
GCA_001901215.1,ASM190121v1,Escherichia coli M19,Plasmid,CP010224.1,NZ_CP010224.1,6039,5,0,0,0,,7 (B1),
GCA_001901215.1,ASM190121v1,Escherichia coli M19,Plasmid,CP010225.1,NZ_CP010225.1,11321,12,0,0,0,,7 (B1),
GCA_001901045.1,ASM190104v1,Escherichia coli M3,Chromosome,CP010183.1,NZ_CP010183.1,4940434,4675,0,0,17,47/63,7 (B1),
GCA_001901045.1,ASM190104v1,Escherichia coli M3,Plasmid,CP010184.1,NZ_CP010184.1,200925,179,0,0,10,,7 (B1),
GCA_001901045.1,ASM190104v1,Escherichia coli M3,Plasmid,CP010185.1,NZ_CP010185.1,4980,4,0,0,0,,7 (B1),
GCA_001901065.1,ASM190106v1,Escherichia coli M6,Chromosome,CP010186.1,NZ_CP010186.1,5146228,4825,0,2,51,106/125,7 (B1),
GCA_001901065.1,ASM190106v1,Escherichia coli M6,Plasmid,CP010187.1,NZ_CP010187.1,146575,121,0,0,11,,7 (B1),
GCA_001901065.1,ASM190106v1,Escherichia coli M6,Plasmid,CP010188.1,NZ_CP010188.1,6039,7,0,0,0,,7 (B1),
GCA_001901065.1,ASM190106v1,Escherichia coli M6,Plasmid,CP010189.1,NZ_CP010189.1,6038,6,0,0,0,,7 (B1),
GCA_001901065.1,ASM190106v1,Escherichia coli M6,Plasmid,CP010190.1,NZ_CP010190.1,5283,4,0,0,0,,7 (B1),
GCA_001901085.1,ASM190108v1,Escherichia coli M8,Chromosome,CP010191.1,NZ_CP010191.1,4803944,4577,0,0,10,22/36,7 (B1),
GCA_001901085.1,ASM190108v1,Escherichia coli M8,Plasmid,CP010195.1,NZ_CP010195.1,4962,3,0,0,0,,7 (B1),
GCA_001901085.1,ASM190108v1,Escherichia coli M8,Plasmid,CP010194.1,NZ_CP010194.1,33372,43,0,0,0,,7 (B1),
GCA_001901085.1,ASM190108v1,Escherichia coli M8,Plasmid,CP010192.1,NZ_CP010192.1,162720,144,0,0,6,,7 (B1),
GCA_001901085.1,ASM190108v1,Escherichia coli M8,Plasmid,CP010193.1,NZ_CP010193.1,40584,55,0,0,0,,7 (B1),
GCA_003586045.1,E.coli isolate,Escherichia coli M8,Chromosome,CP019953.1,na,5108794,5261,0,35,-,98/112,7 (B1),
GCA_003586045.1,E.coli isolate,Escherichia coli M8,Plasmid,CP019954.1,na,160021,196,0,8,-,,7 (B1),
GCA_003586045.1,E.coli isolate,Escherichia coli M8,Plasmid,CP019955.1,na,6075,8,0,0,-,,7 (B1),
GCA_003586045.1,E.coli isolate,Escherichia coli M8,Plasmid,CP019956.1,na,4707,10,0,0,-,,7 (B1),
GCA_001901105.1,ASM190110v1,Escherichia coli M9,Chromosome,CP010196.1,NZ_CP010196.1,5145749,4821,0,2,51,95/114,7 (B1),
GCA_001901105.1,ASM190110v1,Escherichia coli M9,Plasmid,CP010199.1,NZ_CP010199.1,6039,5,0,0,0,,7 (B1),
GCA_001901105.1,ASM190110v1,Escherichia coli M9,Plasmid,CP010197.1,NZ_CP010197.1,146524,121,0,0,11,,7 (B1),
GCA_001901105.1,ASM190110v1,Escherichia coli M9,Plasmid,CP010198.1,NZ_CP010198.1,6037,6,0,0,0,,7 (B1),
GCA_001542675.2,ASM154267v2,Escherichia coli MRE600,Chromosome,CP014197.1,NZ_CP014197.1,4827745,4814,0,0,153,236/247,7 (B1),
GCA_001542675.2,ASM154267v2,Escherichia coli MRE600,Plasmid,CP014198.2,NZ_CP014198.2,7057,7,0,0,0,,7 (B1),
GCA_001542675.2,ASM154267v2,Escherichia coli MRE600,Plasmid,CP014199.1,NZ_CP014199.1,89107,115,0,0,20,,7 (B1),
GCA_001542675.2,ASM154267v2,Escherichia coli MRE600,Plasmid,CP014200.1,NZ_CP014200.1,56887,90,0,0,13,,7 (B1),
GCA_003433275.1,ASM343327v1,Escherichia coli NCCP15648,Chromosome,CP009050.1,na,5329605,5051,0,57,-,119/133,7 (B1),
GCA_003433275.1,ASM343327v1,Escherichia coli NCCP15648,Plasmid,CP009052.1,na,83860,87,0,0,-,,7 (B1),
GCA_003433275.1,ASM343327v1,Escherichia coli NCCP15648,Plasmid,CP009051.1,na,97258,109,0,0,-,,7 (B1),
GCA_003433275.1,ASM343327v1,Escherichia coli NCCP15648,Plasmid,CP009053.1,na,78111,96,0,12,-,,7 (B1),
GCA_003112165.1,ASM311216v1,Escherichia coli O103 str. RM8385,Chromosome,CP028112.1,na,5631913,5970,0,93,-,148/166,7 (B1),STEC
GCA_003112165.1,ASM311216v1,Escherichia coli O103 str. RM8385,Plasmid,CP028113.1,na,94220,109,0,20,-,,7 (B1),STEC
GCA_003112165.1,ASM311216v1,Escherichia coli O103 str. RM8385,Plasmid,CP028114.1,na,6673,12,0,0,-,,7 (B1),STEC
GCA_000010745.1,ASM1074v1,Escherichia coli O103:H2 str. 12009 ,Chromosome,AP010958.1,NC_013353.1,5449314,5264,0,66,45,118/144,7 (B1),STEC
GCA_000010745.1,ASM1074v1,Escherichia coli O103:H2 str. 12009 ,Plasmid,AP010959.1,NC_013354.1,75546,90,13,12,3,,7 (B1),STEC
GCA_000464955.2,ASM46495v2,Escherichia coli O104:H21 str. CFSAN002236,Chromosome,CP023541.1,NZ_CP023541.1,4884467,4903,0,37,36,41/55,7 (B1),STEC
GCA_000464955.2,ASM46495v2,Escherichia coli O104:H21 str. CFSAN002236,Plasmid,CP023542.1,NZ_CP023542.1,161452,189,0,10,11,,7 (B1),STEC
GCA_000299455.1,ASM29945v1,Escherichia coli O104:H4 str. 2011C-3493,Chromosome,CP003289.1,NC_018658.1,5273097,4975,0,46,46,120/136,7 (B1),STEC
GCA_000299455.1,ASM29945v1,Escherichia coli O104:H4 str. 2011C-3493,Plasmid,CP003290.1,NC_018659.1,88544,94,0,1,1,,7 (B1),STEC
GCA_000299455.1,ASM29945v1,Escherichia coli O104:H4 str. 2011C-3493,Plasmid,CP003291.1,NC_018666.1,74217,80,0,5,5,,7 (B1),STEC
GCA_000299455.1,ASM29945v1,Escherichia coli O104:H4 str. 2011C-3493,Plasmid,CP003292.1,NC_018660.1,1549,1,0,0,0,,7 (B1),STEC
GCA_003112245.1,ASM311224v1,Escherichia coli O111 str. RM9322,Chromosome,CP028117.1,na,5198840,5370,0,96,-,147/161,7 (B1),STEC
GCA_003112245.1,ASM311224v1,Escherichia coli O111 str. RM9322,Plasmid,CP028118.1,na,78469,95,0,12,-,,7 (B1),STEC
GCA_003112245.1,ASM311224v1,Escherichia coli O111 str. RM9322,Plasmid,CP028119.1,na,7072,13,0,0,-,,7 (B1),STEC
GCA_000010765.1,ASM1076v1,Escherichia coli O111:H- str. 11128,Chromosome,AP010960.1,NC_013364.1,5371077,5264,0,86,,143/158,7 (B1),STEC
GCA_000010765.1,ASM1076v1,Escherichia coli O111:H- str. 11128,Plasmid,AP010961.1,NC_013365.1,204604,233,14,17,15,,7 (B1),STEC
GCA_000010765.1,ASM1076v1,Escherichia coli O111:H- str. 11128,Plasmid,AP010962.1,NC_013370.1,97897,125,2,4,2,,7 (B1),STEC
GCA_000010765.1,ASM1076v1,Escherichia coli O111:H- str. 11128,Plasmid,AP010963.1,NC_013366.1,77690,90,16,9,13,,7 (B1),STEC
GCA_000010765.1,ASM1076v1,Escherichia coli O111:H- str. 11128,Plasmid,AP010964.1,NC_013367.1,8140,10,0,0,0,,7 (B1),STEC
GCA_000010765.1,ASM1076v1,Escherichia coli O111:H- str. 11128,Plasmid,AP010965.1,NC_013368.1,6673,10,0,0,0,,7 (B1),STEC
GCA_003112145.1,ASM311214v1,Escherichia coli O121 str. RM8352,Chromosome,CP028110.1,na,5391064,5592,0,92,-,171/190,7 (B1),STEC
GCA_003112145.1,ASM311214v1,Escherichia coli O121 str. RM8352,Plasmid,CP028111.1,na,83211,94,0,23,-,,7 (B1),STEC
GCA_002844165.1,ASM284416v1,Escherichia coli O121:H19 16-9255,Chromosome,CP022407.1,NZ_CP022407.1,5397521,5620,0,73,95,183/202,7 (B1),STEC
GCA_002844165.1,ASM284416v1,Escherichia coli O121:H19 16-9255,Plasmid,CP022408.1,NZ_CP022408.1,81950,87,0,19,23,,7 (B1),STEC
GCA_000017745.1,ASM1774v1,Escherichia coli O139:H28 str. E24377A,Chromosome,CP000800.1,NC_009801.1,4979619,4755,0,53,62,109/121,7 (B1),ETEC
GCA_000017745.1,ASM1774v1,Escherichia coli O139:H28 str. E24377A,Plasmid,CP000801.1,NC_009791.1,5033,3,0,0,0,,7 (B1),ETEC
GCA_000017745.1,ASM1774v1,Escherichia coli O139:H28 str. E24377A,Plasmid,CP000798.1,NC_009789.1,6199,5,0,0,1,,7 (B1),ETEC
GCA_000017745.1,ASM1774v1,Escherichia coli O139:H28 str. E24377A,Plasmid,CP000796.1,NC_009787.1,34367,29,0,0,1,,7 (B1),ETEC
GCA_000017745.1,ASM1774v1,Escherichia coli O139:H28 str. E24377A,Plasmid,CP000795.1,NC_009786.1,79237,68,0,18,26,,7 (B1),ETEC
GCA_000017745.1,ASM1774v1,Escherichia coli O139:H28 str. E24377A,Plasmid,CP000797.1,NC_009788.1,70609,68,0,7,10,,7 (B1),ETEC
GCA_000017745.1,ASM1774v1,Escherichia coli O139:H28 str. E24377A,Plasmid,CP000799.1,NC_009790.1,74224,69,0,20,21,,7 (B1),ETEC
GCA_001693635.1,ASM169363v1,Escherichia coli O177:H21,Chromosome,CP016546.1,NZ_CP016546.1,5134536,5056,0,0,97,179/198,7 (B1),
GCA_001693635.1,ASM169363v1,Escherichia coli O177:H21,Plasmid,CP016550.1,NZ_CP016550.1,49695,59,0,0,4,,7 (B1),
GCA_001693635.1,ASM169363v1,Escherichia coli O177:H21,Plasmid,CP016549.1,NZ_CP016549.1,126046,124,0,0,0,,7 (B1),
GCA_001693635.1,ASM169363v1,Escherichia coli O177:H21,Plasmid,CP016547.1,NZ_CP016547.1,86371,100,0,0,1,,7 (B1),
GCA_001693635.1,ASM169363v1,Escherichia coli O177:H21,Plasmid,CP016548.1,NZ_CP016548.1,90835,120,0,0,2,,7 (B1),
GCA_001693635.1,ASM169363v1,Escherichia coli O177:H21,Plasmid,CP016551.1,NZ_CP016551.1,7395,8,0,0,0,,7 (B1),
GCA_003112225.1,ASM311222v1,Escherichia coli O26 str. RM10386,Chromosome,CP028126.1,na,5785882,6179,0,102,-,163/180,7 (B1),STEC
GCA_003112225.1,ASM311222v1,Escherichia coli O26 str. RM10386,Plasmid,CP028124.1,na,83012,104,0,16,-,,7 (B1),STEC
GCA_003112225.1,ASM311222v1,Escherichia coli O26 str. RM10386,Plasmid,CP028125.1,na,98899,116,0,0,-,,7 (B1),STEC
GCA_003112185.1,ASM311218v1,Escherichia coli O26 str. RM8426,Chromosome,CP028116.1,na,5648177,5999,0,103,-,166/182,7 (B1),STEC
GCA_003112185.1,ASM311218v1,Escherichia coli O26 str. RM8426,Plasmid,CP028115.1,na,90123,105,0,19,-,,7 (B1),STEC
GCA_000091005.1,ASM9100v1,Escherichia coli O26:H11 str. 11368,Chromosome,AP010953.1,NC_013361.1,5697240,5609,95,46,78,163/180,7 (B1),STEC
GCA_000091005.1,ASM9100v1,Escherichia coli O26:H11 str. 11368,Plasmid,AP010954.1,NC_013369.1,85167,93,26,7,10,,7 (B1),STEC
GCA_000091005.1,ASM9100v1,Escherichia coli O26:H11 str. 11368,Plasmid,AP010955.1,NC_013362.1,63365,84,1,1,1,,7 (B1),STEC
GCA_000091005.1,ASM9100v1,Escherichia coli O26:H11 str. 11368,Plasmid,AP010956.1,NC_013363.1,5686,6,0,0,0,,7 (B1),STEC
GCA_000091005.1,ASM9100v1,Escherichia coli O26:H11 str. 11368,Plasmid,AP010957.1,NC_014543.1,4073,3,0,0,0,,7 (B1),STEC
GCA_003112205.1,ASM311220v1,Escherichia coli O43 str. RM10042,Chromosome,CP028122.1,NZ_CP028122.1,5057506,5122,0,44,44,57/69,7 (B1),STEC
GCA_003112205.1,ASM311220v1,Escherichia coli O43 str. RM10042,Plasmid,CP028120.1,NZ_CP028120.1,86617,114,0,0,0,,7 (B1),STEC
GCA_003112205.1,ASM311220v1,Escherichia coli O43 str. RM10042,Plasmid,CP028121.1,NZ_CP028121.1,109466,134,0,14,14,,7 (B1),STEC
GCA_003112205.1,ASM311220v1,Escherichia coli O43 str. RM10042,Plasmid,CP028123.1,NZ_CP028123.1,8120,12,0,0,0,,7 (B1),STEC
GCA_002716885.1,ASM271688v1,Escherichia coli O91 str. RM7190,Chromosome,CP015244.1,NZ_CP015244.1,4903701,4758,0,0,38,53/64,7 (B1),STEC
