assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_003031955.1,PRJNA224116,SAMN08125517,,,na,,1639,1639,Listeria monocytogenes,strain=ATCC 51775,,latest,Complete Genome,Major,Full,2018/04/03,ASM303195v1,Nestle Research Center,GCA_003031955.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/955/GCF_003031955.1_ASM303195v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003031955.1/GCF_003031955.1_ASM303195v1_genomic.fna.gz,LIMO.0521.00065,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003031955.1_ASM303195v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003031955.1_ASM303195v1_genomic.fna_prepare-split125N.fna,2995531,1,1,GCF_003031955.1_ASM303195v1_genomic.fna_prepare-split125N.fna,ASM303195v1,ATCC 51775,Listeria monocytogenes ATCC 51775
GCF_003031975.1,PRJNA224116,SAMN08125520,,,na,,1639,1639,Listeria monocytogenes,strain=PIR00545,,latest,Complete Genome,Major,Full,2018/04/03,ASM303197v1,Nestle Research Center,GCA_003031975.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/975/GCF_003031975.1_ASM303197v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003031975.1/GCF_003031975.1_ASM303197v1_genomic.fna.gz,LIMO.0521.00237,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003031975.1_ASM303197v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003031975.1_ASM303197v1_genomic.fna_prepare-split125N.fna,3072784,2,1,GCF_003031975.1_ASM303197v1_genomic.fna_prepare-split125N.fna,ASM303197v1,PIR00545,Listeria monocytogenes PIR00545
GCF_003032055.1,PRJNA224116,SAMN08125519,,,na,,1639,1639,Listeria monocytogenes,strain=PIR00544,,latest,Complete Genome,Major,Full,2018/04/03,ASM303205v1,Nestle Research Center,GCA_003032055.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/032/055/GCF_003032055.1_ASM303205v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003032055.1/GCF_003032055.1_ASM303205v1_genomic.fna.gz,LIMO.0521.00259,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003032055.1_ASM303205v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003032055.1_ASM303205v1_genomic.fna_prepare-split125N.fna,3024914,4,1,GCF_003032055.1_ASM303205v1_genomic.fna_prepare-split125N.fna,ASM303205v1,PIR00544,Listeria monocytogenes PIR00544
GCF_003032075.1,PRJNA224116,SAMN08125516,,,na,,1639,1639,Listeria monocytogenes,strain=ATCC 51779,,latest,Complete Genome,Major,Full,2018/04/03,ASM303207v1,Nestle Research Center,GCA_003032075.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/032/075/GCF_003032075.1_ASM303207v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003032075.1/GCF_003032075.1_ASM303207v1_genomic.fna.gz,LIMO.0521.00238,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003032075.1_ASM303207v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003032075.1_ASM303207v1_genomic.fna_prepare-split125N.fna,2994824,2,1,GCF_003032075.1_ASM303207v1_genomic.fna_prepare-split125N.fna,ASM303207v1,ATCC 51779,Listeria monocytogenes ATCC 51779
GCF_003043895.1,PRJNA224116,SAMN08125515,,,na,,1639,1639,Listeria monocytogenes,strain=PIR00540,,latest,Complete Genome,Major,Full,2018/04/06,ASM304389v1,Nestle Research Center,GCA_003043895.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/043/895/GCF_003043895.1_ASM304389v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003043895.1/GCF_003043895.1_ASM304389v1_genomic.fna.gz,LIMO.0521.00239,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003043895.1_ASM304389v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003043895.1_ASM304389v1_genomic.fna_prepare-split125N.fna,3085336,2,1,GCF_003043895.1_ASM304389v1_genomic.fna_prepare-split125N.fna,ASM304389v1,PIR00540,Listeria monocytogenes PIR00540
GCF_003045185.1,PRJNA224116,SAMN08693622,,,na,,1639,1639,Listeria monocytogenes,strain=2016TE2013,,latest,Chromosome,Major,Full,2018/04/09,ASM304518v1,IZSAM,GCA_003045185.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/045/185/GCF_003045185.1_ASM304518v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003045185.1/GCF_003045185.1_ASM304518v1_genomic.fna.gz,LIMO.0521.00066,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045185.1_ASM304518v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045185.1_ASM304518v1_genomic.fna_prepare-split125N.fna,2894711,1,1,GCF_003045185.1_ASM304518v1_genomic.fna_prepare-split125N.fna,ASM304518v1,2016TE2013,Listeria monocytogenes 2016TE2013
GCF_003045285.1,PRJNA224116,SAMN08693623,,,na,,1639,1639,Listeria monocytogenes,strain=2016TE2143,,latest,Chromosome,Major,Full,2018/04/09,ASM304528v1,IZSAM,GCA_003045285.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/045/285/GCF_003045285.1_ASM304528v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003045285.1/GCF_003045285.1_ASM304528v1_genomic.fna.gz,LIMO.0521.00067,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045285.1_ASM304528v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045285.1_ASM304528v1_genomic.fna_prepare-split125N.fna,2894816,1,1,GCF_003045285.1_ASM304528v1_genomic.fna_prepare-split125N.fna,ASM304528v1,2016TE2143,Listeria monocytogenes 2016TE2143
GCF_003045305.1,PRJNA224116,SAMN08693621,,,na,,1639,1639,Listeria monocytogenes,strain=2016TE1560,,latest,Chromosome,Major,Full,2018/04/09,ASM304530v1,IZSAM,GCA_003045305.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/045/305/GCF_003045305.1_ASM304530v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003045305.1/GCF_003045305.1_ASM304530v1_genomic.fna.gz,LIMO.0521.00068,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045305.1_ASM304530v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045305.1_ASM304530v1_genomic.fna_prepare-split125N.fna,2894816,1,1,GCF_003045305.1_ASM304530v1_genomic.fna_prepare-split125N.fna,ASM304530v1,2016TE1560,Listeria monocytogenes 2016TE1560
GCF_003045325.1,PRJNA224116,SAMN08693617,,,na,,1639,1639,Listeria monocytogenes,strain=2015TE24980,,latest,Chromosome,Major,Full,2018/04/09,ASM304532v1,IZSAM,GCA_003045325.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/045/325/GCF_003045325.1_ASM304532v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003045325.1/GCF_003045325.1_ASM304532v1_genomic.fna.gz,LIMO.0521.00069,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045325.1_ASM304532v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045325.1_ASM304532v1_genomic.fna_prepare-split125N.fna,2863306,1,1,GCF_003045325.1_ASM304532v1_genomic.fna_prepare-split125N.fna,ASM304532v1,2015TE24980,Listeria monocytogenes 2015TE24980
GCF_003045605.1,PRJNA224116,SAMN08693613,,,na,,1639,1639,Listeria monocytogenes,strain=2015TE17781-8,,latest,Chromosome,Major,Full,2018/04/09,ASM304560v1,IZSAM,GCA_003045605.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/045/605/GCF_003045605.1_ASM304560v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003045605.1/GCF_003045605.1_ASM304560v1_genomic.fna.gz,LIMO.0521.00070,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045605.1_ASM304560v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003045605.1_ASM304560v1_genomic.fna_prepare-split125N.fna,2894813,1,1,GCF_003045605.1_ASM304560v1_genomic.fna_prepare-split125N.fna,ASM304560v1,2015TE17781-8,Listeria monocytogenes 2015TE17781-8
GCF_003409075.1,PRJNA224116,SAMN08177723,,,na,,1639,1639,Listeria monocytogenes,strain=CIIMS-NV-3,,latest,Complete Genome,Major,Full,2018/08/20,ASM340907v1,"Dr. G.M. Taori, Central India Institute of Medical Sciences",GCA_003409075.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/409/075/GCF_003409075.1_ASM340907v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003409075.1/GCF_003409075.1_ASM340907v1_genomic.fna.gz,LIMO.0521.00071,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003409075.1_ASM340907v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003409075.1_ASM340907v1_genomic.fna_prepare-split125N.fna,2954075,1,1,GCF_003409075.1_ASM340907v1_genomic.fna_prepare-split125N.fna,ASM340907v1,CIIMS-NV-3,Listeria monocytogenes CIIMS-NV-3
GCF_003433415.1,PRJNA224116,SAMN07612368,,,na,,1639,1639,Listeria monocytogenes,strain=CIIMS-PH-1,,latest,Complete Genome,Major,Full,2017/11/30,ASM343341v1,Central India Institute of Medical Sciences,GCA_003433415.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/433/415/GCF_003433415.1_ASM343341v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003433415.1/GCF_003433415.1_ASM343341v1_genomic.fna.gz,LIMO.0521.00072,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003433415.1_ASM343341v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003433415.1_ASM343341v1_genomic.fna_prepare-split125N.fna,2941368,1,1,GCF_003433415.1_ASM343341v1_genomic.fna_prepare-split125N.fna,ASM343341v1,CIIMS-PH-1,Listeria monocytogenes CIIMS-PH-1
GCF_003722375.1,PRJNA224116,SAMN10391004,,,na,,1639,1639,Listeria monocytogenes,strain=LMJF5203,,latest,Complete Genome,Major,Full,2018/11/13,ASM372237v1,Vetsuisse - UNIBE,GCA_003722375.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/722/375/GCF_003722375.1_ASM372237v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003722375.1/GCF_003722375.1_ASM372237v1_genomic.fna.gz,LIMO.0521.00073,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003722375.1_ASM372237v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003722375.1_ASM372237v1_genomic.fna_prepare-split125N.fna,2899315,1,1,GCF_003722375.1_ASM372237v1_genomic.fna_prepare-split125N.fna,ASM372237v1,LMJF5203,Listeria monocytogenes LMJF5203
GCF_003812545.1,PRJNA224116,SAMN10163248,,,na,,1639,1639,Listeria monocytogenes,strain=FDAARGOS_555,,latest,Complete Genome,Major,Full,2018/11/21,ASM381254v1,US Food and Drug Administration,GCA_003812545.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/545/GCF_003812545.1_ASM381254v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003812545.1/GCF_003812545.1_ASM381254v1_genomic.fna.gz,LIMO.0521.00074,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003812545.1_ASM381254v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003812545.1_ASM381254v1_genomic.fna_prepare-split125N.fna,2852069,1,1,GCF_003812545.1_ASM381254v1_genomic.fna_prepare-split125N.fna,ASM381254v1,FDAARGOS_555,Listeria monocytogenes FDAARGOS_555
GCF_003812565.1,PRJNA224116,SAMN10163247,,,na,,1639,1639,Listeria monocytogenes,strain=FDAARGOS_554,,latest,Complete Genome,Major,Full,2018/11/21,ASM381256v1,US Food and Drug Administration,GCA_003812565.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/565/GCF_003812565.1_ASM381256v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003812565.1/GCF_003812565.1_ASM381256v1_genomic.fna.gz,LIMO.0521.00075,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003812565.1_ASM381256v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003812565.1_ASM381256v1_genomic.fna_prepare-split125N.fna,2836861,1,1,GCF_003812565.1_ASM381256v1_genomic.fna_prepare-split125N.fna,ASM381256v1,FDAARGOS_554,Listeria monocytogenes FDAARGOS_554
GCF_003900515.1,PRJNA224116,SAMN09692985,,,na,,1639,1639,Listeria monocytogenes,strain=LMP18-H2446,,latest,Complete Genome,Major,Full,2019/07/01,ASM390051v2,FDA Center for Food Safety and Applied Nutrition,GCA_003900515.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/900/515/GCF_003900515.1_ASM390051v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003900515.1/GCF_003900515.1_ASM390051v2_genomic.fna.gz,LIMO.0521.00240,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003900515.1_ASM390051v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003900515.1_ASM390051v2_genomic.fna_prepare-split125N.fna,2986335,2,1,GCF_003900515.1_ASM390051v2_genomic.fna_prepare-split125N.fna,ASM390051v2,LMP18-H2446,Listeria monocytogenes LMP18-H2446
GCF_003999665.1,PRJNA224116,SAMN06625636,,,na,,1639,1639,Listeria monocytogenes,strain=FORC_057,,latest,Complete Genome,Major,Full,2019/01/08,ASM399966v1,"Food-borne Pathogen Omics Research Center, FORC",GCA_003999665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/999/665/GCF_003999665.1_ASM399966v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_003999665.1/GCF_003999665.1_ASM399966v1_genomic.fna.gz,LIMO.0521.00076,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003999665.1_ASM399966v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_003999665.1_ASM399966v1_genomic.fna_prepare-split125N.fna,2965849,1,1,GCF_003999665.1_ASM399966v1_genomic.fna_prepare-split125N.fna,ASM399966v1,FORC_057,Listeria monocytogenes FORC_057
GCF_004101665.1,PRJNA224116,SAMN10745353,,,na,,1639,1639,Listeria monocytogenes,strain=N16-0044,,latest,Complete Genome,Major,Full,2019/01/22,ASM410166v1,"University of Zurich, Vetsuisse Faculty",GCA_004101665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/101/665/GCF_004101665.1_ASM410166v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_004101665.1/GCF_004101665.1_ASM410166v1_genomic.fna.gz,LIMO.0521.00077,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004101665.1_ASM410166v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004101665.1_ASM410166v1_genomic.fna_prepare-split125N.fna,2908718,1,1,GCF_004101665.1_ASM410166v1_genomic.fna_prepare-split125N.fna,ASM410166v1,N16-0044,Listeria monocytogenes N16-0044
GCF_004142705.1,PRJNA224116,SAMN09692929,,,na,,1639,1639,Listeria monocytogenes,strain=LMP18-H8393,,latest,Complete Genome,Major,Full,2019/07/01,ASM414270v2,FDA Center for Food Safety and Applied Nutrition,GCA_004142705.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/142/705/GCF_004142705.1_ASM414270v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_004142705.1/GCF_004142705.1_ASM414270v2_genomic.fna.gz,LIMO.0521.00241,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004142705.1_ASM414270v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004142705.1_ASM414270v2_genomic.fna_prepare-split125N.fna,3091571,2,1,GCF_004142705.1_ASM414270v2_genomic.fna_prepare-split125N.fna,ASM414270v2,LMP18-H8393,Listeria monocytogenes LMP18-H8393
GCF_004768685.1,PRJNA224116,SAMN11311853,,,na,,1639,1639,Listeria monocytogenes,strain=N12-0935,,latest,Complete Genome,Major,Full,2019/04/10,ASM476868v1,"University of Zurich, Vetsuisse Faculty",GCA_004768685.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/768/685/GCF_004768685.1_ASM476868v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_004768685.1/GCF_004768685.1_ASM476868v1_genomic.fna.gz,LIMO.0521.00242,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004768685.1_ASM476868v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004768685.1_ASM476868v1_genomic.fna_prepare-split125N.fna,2991072,2,1,GCF_004768685.1_ASM476868v1_genomic.fna_prepare-split125N.fna,ASM476868v1,N12-0935,Listeria monocytogenes N12-0935
GCF_004771175.1,PRJNA224116,SAMN08939835,,,na,,1639,1639,Listeria monocytogenes,strain=NCCP 14714,,latest,Complete Genome,Major,Full,2019/04/11,ASM477117v1,"Food-borne Pathogen Omics Research Center, FORC",GCA_004771175.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/771/175/GCF_004771175.1_ASM477117v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_004771175.1/GCF_004771175.1_ASM477117v1_genomic.fna.gz,LIMO.0521.00078,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004771175.1_ASM477117v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004771175.1_ASM477117v1_genomic.fna_prepare-split125N.fna,2935813,1,1,GCF_004771175.1_ASM477117v1_genomic.fna_prepare-split125N.fna,ASM477117v1,NCCP 14714,Listeria monocytogenes NCCP 14714
GCF_004771195.1,PRJNA224116,SAMN08939842,,,na,,1639,1639,Listeria monocytogenes,strain=NCCP 15743,,latest,Complete Genome,Major,Full,2019/04/11,ASM477119v1,"Food-borne pathogen Omics Research Center, FORC",GCA_004771195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/771/195/GCF_004771195.1_ASM477119v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_004771195.1/GCF_004771195.1_ASM477119v1_genomic.fna.gz,LIMO.0521.00079,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004771195.1_ASM477119v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004771195.1_ASM477119v1_genomic.fna_prepare-split125N.fna,2911466,1,1,GCF_004771195.1_ASM477119v1_genomic.fna_prepare-split125N.fna,ASM477119v1,NCCP 15743,Listeria monocytogenes NCCP 15743
GCF_005154665.1,PRJNA224116,SAMN09475315,,,na,,1639,1639,Listeria monocytogenes,strain=Li 2108,,latest,Chromosome,Major,Full,2019/05/06,ASM515466v1,Weill Cornell Medicine,GCA_005154665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/154/665/GCF_005154665.1_ASM515466v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_005154665.1/GCF_005154665.1_ASM515466v1_genomic.fna.gz,LIMO.0521.00080,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_005154665.1_ASM515466v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_005154665.1_ASM515466v1_genomic.fna_prepare-split125N.fna,3012854,1,1,GCF_005154665.1_ASM515466v1_genomic.fna_prepare-split125N.fna,ASM515466v1,Li 2108,Listeria monocytogenes Li 2108
GCF_006364035.1,PRJNA224116,SAMN10346771,,,na,,1639,1639,Listeria monocytogenes,strain=FDAARGOS_607,,latest,Complete Genome,Major,Full,2019/06/19,ASM636403v1,US Food and Drug Administration,GCA_006364035.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/035/GCF_006364035.1_ASM636403v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_006364035.1/GCF_006364035.1_ASM636403v1_genomic.fna.gz,LIMO.0521.00081,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_006364035.1_ASM636403v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_006364035.1_ASM636403v1_genomic.fna_prepare-split125N.fna,2992056,1,1,GCF_006364035.1_ASM636403v1_genomic.fna_prepare-split125N.fna,ASM636403v1,FDAARGOS_607,Listeria monocytogenes FDAARGOS_607
GCF_006364655.1,PRJNA224116,SAMN11056493,,,na,,1639,1639,Listeria monocytogenes,strain=FDAARGOS_778,,latest,Complete Genome,Major,Full,2019/06/19,ASM636465v1,US Food and Drug Administration,GCA_006364655.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/364/655/GCF_006364655.1_ASM636465v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_006364655.1/GCF_006364655.1_ASM636465v1_genomic.fna.gz,LIMO.0521.00082,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_006364655.1_ASM636465v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_006364655.1_ASM636465v1_genomic.fna_prepare-split125N.fna,2950983,1,1,GCF_006364655.1_ASM636465v1_genomic.fna_prepare-split125N.fna,ASM636465v1,FDAARGOS_778,Listeria monocytogenes FDAARGOS_778
GCF_008807195.1,PRJNA224116,SAMN09489130,,,na,,1639,1639,Listeria monocytogenes,strain=18,,latest,Chromosome,Major,Full,2019/10/03,ASM880719v1,University of Warsaw,GCA_008807195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/195/GCF_008807195.1_ASM880719v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807195.1/GCF_008807195.1_ASM880719v1_genomic.fna.gz,LIMO.0521.00083,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807195.1_ASM880719v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807195.1_ASM880719v1_genomic.fna_prepare-split125N.fna,2919700,1,1,GCF_008807195.1_ASM880719v1_genomic.fna_prepare-split125N.fna,ASM880719v1,18,Listeria monocytogenes 18
GCF_008807215.1,PRJNA224116,SAMN09489129,,,na,,1639,1639,Listeria monocytogenes,strain=17,,latest,Chromosome,Major,Full,2019/10/03,ASM880721v1,University of Warsaw,GCA_008807215.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/215/GCF_008807215.1_ASM880721v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807215.1/GCF_008807215.1_ASM880721v1_genomic.fna.gz,LIMO.0521.00084,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807215.1_ASM880721v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807215.1_ASM880721v1_genomic.fna_prepare-split125N.fna,3056334,1,1,GCF_008807215.1_ASM880721v1_genomic.fna_prepare-split125N.fna,ASM880721v1,17,Listeria monocytogenes 17
GCF_008807235.1,PRJNA224116,SAMN09489127,,,na,,1639,1639,Listeria monocytogenes,strain=15,,latest,Chromosome,Major,Full,2019/10/03,ASM880723v1,University of Warsaw,GCA_008807235.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/235/GCF_008807235.1_ASM880723v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807235.1/GCF_008807235.1_ASM880723v1_genomic.fna.gz,LIMO.0521.00085,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807235.1_ASM880723v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807235.1_ASM880723v1_genomic.fna_prepare-split125N.fna,2969094,1,1,GCF_008807235.1_ASM880723v1_genomic.fna_prepare-split125N.fna,ASM880723v1,15,Listeria monocytogenes 15
GCF_008807255.1,PRJNA224116,SAMN09489131,,,na,,1639,1639,Listeria monocytogenes,strain=20,,latest,Chromosome,Major,Full,2019/10/03,ASM880725v1,University of Warsaw,GCA_008807255.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/255/GCF_008807255.1_ASM880725v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807255.1/GCF_008807255.1_ASM880725v1_genomic.fna.gz,LIMO.0521.00086,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807255.1_ASM880725v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807255.1_ASM880725v1_genomic.fna_prepare-split125N.fna,3000197,1,1,GCF_008807255.1_ASM880725v1_genomic.fna_prepare-split125N.fna,ASM880725v1,20,Listeria monocytogenes 20
